,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
301,Neon_Mixtape_Tour_-_Day_4,[],['Neon Zombie'],['Neon Zombie'],['Punk Zombie'],"['Neon Zombie', 'Neon Zombie', 'Neon Flag Zombie']","['Neon Conehead', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Neon_Mixtape_Tour_-_Day_5,[],"['Neon Zombie', 'Neon Zombie', 'Neon Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Neon_Mixtape_Tour_-_Day_6,[],"['Neon Zombie', 'Fume-shroom', 'Phat Beet']",['Neon Conehead'],"['Neon Zombie', 'Punk Zombie']",['Neon Buckethead'],"['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Flag Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Buckethead', 'Glitter Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Glitter Zombie', 'Glitter Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Neon_Mixtape_Tour_-_Day_7,[],['Neon Zombie'],"['Neon Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Neon_Mixtape_Tour_-_Day_8,[],['Punk Zombie'],['Punk Zombie'],"['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Neon_Mixtape_Tour_-_Day_9,[],['Punk Zombie'],"['Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Flag Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Glitter Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Neon_Mixtape_Tour_-_Day_10,[],"['Neon Zombie', 'Neon Zombie', 'Neon Zombie']","['Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie', 'Thyme Warp']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Phat Beet']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie']","['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'MC Zom-B', 'MC Zom-B']","['Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Buckethead', 'Punk Zombie', 'MC Zom-B', 'MC Zom-B']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'MC Zom-B', 'Spikerock']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Neon_Mixtape_Tour_-_Day_11,[],['Neon Zombie'],"['Neon Zombie', 'Neon Zombie']",['Neon Conehead'],['Neon Buckethead'],"['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Punk Zombie', 'Punk Zombie', 'Impunk', 'Impunk', 'Impunk']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Buckethead', 'Neon Buckethead']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Neon_Mixtape_Tour_-_Day_12,[],['Neon Zombie'],['MC Zom-B'],"['Neon Conehead', 'Plant Food']","['MC Zom-B', 'MC Zom-B']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie']","['Punk Zombie', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Conehead', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Hair Metal Gargantuar']","['Neon Zombie', 'Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie', 'Impunk', 'Impunk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Neon_Mixtape_Tour_-_Day_13,[],"['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Neon_Mixtape_Tour_-_Day_14,[],['Neon Conehead'],"['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Glitter Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'MC Zom-B', 'MC Zom-B']","['Neon Zombie', 'Neon Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Zombie', 'Neon Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'Plant Food']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Neon_Mixtape_Tour_-_Day_15,[],['Neon Zombie'],"['Neon Zombie', 'Neon Zombie', 'Plant Food']",['Punk Zombie'],"['Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'MC Zom-B']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Neon_Mixtape_Tour_-_Day_16,[],"['Neon Conehead', 'Neon Conehead', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Celery Stalker']","['Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Plant Food', 'Kernel-pult']","['Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Hair Metal Gargantuar', 'Stallia']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'MC Zom-B', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'MC Zom-B', 'MC Zom-B', 'Hair Metal Gargantuar', 'Plant Food', 'Thyme Warp']","['Neon Conehead', 'Neon Conehead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Impunk', 'Impunk', 'Impunk', 'Impunk']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Glitter Zombie', 'Glitter Zombie', 'Hair Metal Gargantuar', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'MC Zom-B', 'MC Zom-B', 'Hair Metal Gargantuar', 'Plant Food']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Neon_Mixtape_Tour_-_Day_17,[],['Neon Zombie'],['Neon Buckethead'],"['Breakdancer Zombie', 'Plant Food']","['Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Plant Food']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Conehead', 'Neon Conehead']","['Neon Buckethead', 'Neon Buckethead', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Neon_Mixtape_Tour_-_Day_18,[],"['Impunk', 'Impunk']","['Neon Zombie', 'Neon Conehead']","['Neon Buckethead', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Glitter Zombie', 'Glitter Zombie']","['MC Zom-B', 'MC Zom-B', 'MC Zom-B', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'MC Zom-B', 'Impunk', 'Impunk', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Impunk', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Neon_Mixtape_Tour_-_Day_19,[],"['Neon Zombie', 'Phat Beet']","['Neon Zombie', 'Neon Zombie', 'Garlic']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Breakdancer Zombie', 'Plant Food', 'Celery Stalker']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Neon Buckethead', 'Neon Flag Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Thyme Warp']","['Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Zombie', 'Neon Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Conehead', 'Neon Buckethead', 'Neon Flag Zombie', 'Punk Zombie', 'Punk Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Conehead', 'Neon Conehead', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Zombie', 'Neon Conehead', 'Punk Zombie', 'Punk Zombie']","['Neon Buckethead', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Neon Flag Zombie', 'Hair Metal Gargantuar', 'Hair Metal Gargantuar', 'Hair Metal Gargantuar']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Neon_Mixtape_Tour_-_Day_20,[],['Glitter Zombie'],"['Punk Zombie', 'Punk Zombie', 'Glitter Zombie', 'Neon Conehead']","['Neon Zombie', 'Neon Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Flag Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'MC Zom-B']","['Punk Zombie', 'Punk Zombie', 'Neon Zombie', 'Plant Food']","['MC Zom-B', 'MC Zom-B', 'Neon Buckethead', 'Neon Buckethead']","['MC Zom-B', 'MC Zom-B', 'Glitter Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Glitter Zombie', 'Glitter Zombie', 'Punk Zombie', 'Punk Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead', 'Neon Conehead']","['Neon Flag Zombie', 'Impunk', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Neon Buckethead', 'Impunk', 'Impunk', 'Impunk', 'Impunk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Neon_Mixtape_Tour_-_Day_21,[],"['Neon Zombie', 'Neon Zombie']",['Punk Zombie'],"['Punk Zombie', 'Punk Zombie', 'Plant Food']","['Neon Conehead', 'Neon Conehead', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Punk Zombie']",['Hair Metal Gargantuar'],"['Neon Conehead', 'Neon Conehead', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Neon Zombie', 'Neon Zombie', 'Neon Conehead', 'Neon Conehead', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie']","['Neon Conehead', 'Neon Conehead', 'Neon Flag Zombie', 'Hair Metal Gargantuar', 'Breakdancer Zombie', 'Breakdancer Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
